"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"06/26/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"06/27/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","17","71.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"07/07/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","10","42.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"07/08/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"07/09/2023","AQS","320032003","1","0.4","ppm","5","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"07/10/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"07/11/2023","AQS","320032003","1","0.4","ppm","5","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"07/12/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"07/13/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"07/14/2023","AQS","320032003","1","0.4","ppm","5","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"07/15/2023","AQS","320032003","1","0.5","ppm","6","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"07/16/2023","AQS","320032003","1","0.5","ppm","6","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"07/17/2023","AQS","320032003","1","0.4","ppm","5","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"07/18/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"07/19/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"07/20/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"07/21/2023","AQS","320032003","1","0.4","ppm","5","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"07/22/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"07/23/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"07/24/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"07/25/2023","AQS","320032003","1","0.4","ppm","5","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"07/26/2023","AQS","320032003","1","0.4","ppm","5","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"07/27/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"07/28/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"07/29/2023","AQS","320032003","1","0.4","ppm","5","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"07/30/2023","AQS","320032003","1","0.4","ppm","5","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"07/31/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"08/01/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"08/02/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"08/03/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"08/04/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"08/05/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"08/06/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"08/07/2023","AQS","320032003","1","0.4","ppm","5","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"08/08/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"08/09/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"08/10/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"08/11/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"08/12/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"08/13/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"08/14/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"08/15/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"08/16/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"08/17/2023","AQS","320032003","1","0.4","ppm","5","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"08/18/2023","AQS","320032003","1","0.4","ppm","5","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"08/19/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"08/20/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"08/21/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"08/22/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","17","71.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"08/23/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"08/24/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"08/25/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"08/26/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"08/27/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"08/28/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"08/29/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"08/30/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"08/31/2023","AQS","320032003","1","0.4","ppm","5","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"09/01/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"09/02/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"09/03/2023","AQS","320032003","1","0.4","ppm","5","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"09/04/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"09/05/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"09/06/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"09/07/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"09/08/2023","AQS","320032003","1","0.4","ppm","5","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"09/09/2023","AQS","320032003","1","0.4","ppm","5","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"09/10/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"09/11/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"09/12/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"09/13/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"09/14/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"09/15/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
