"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"10/24/2023","AQS","320031501","1","43.6","ppb","41","Rancho & Teddy","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"10/25/2023","AQS","320031501","1","35.9","ppb","33","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"10/26/2023","AQS","320031501","1","40.3","ppb","38","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"10/27/2023","AQS","320031501","1","33.4","ppb","31","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"10/28/2023","AQS","320031501","1","28.6","ppb","26","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"10/29/2023","AQS","320031501","1","12.2","ppb","11","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"10/30/2023","AQS","320031501","1","41.3","ppb","39","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"10/31/2023","AQS","320031501","1","38","ppb","36","Rancho & Teddy","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"11/01/2023","AQS","320031501","1","43.4","ppb","41","Rancho & Teddy","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"11/02/2023","AQS","320031501","1","46.9","ppb","43","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"11/03/2023","AQS","320031501","1","67.5","ppb","65","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"11/04/2023","AQS","320031501","1","50.1","ppb","47","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"11/05/2023","AQS","320031501","1","36.7","ppb","34","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"11/06/2023","AQS","320031501","1","32.4","ppb","30","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"11/07/2023","AQS","320031501","1","27.9","ppb","25","Rancho & Teddy","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"11/08/2023","AQS","320031501","1","22.7","ppb","21","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"11/09/2023","AQS","320031501","1","37.4","ppb","35","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"11/10/2023","AQS","320031501","1","44.4","ppb","42","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"11/11/2023","AQS","320031501","1","44.1","ppb","42","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"11/12/2023","AQS","320031501","1","43.5","ppb","41","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"11/13/2023","AQS","320031501","1","45.6","ppb","42","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"11/14/2023","AQS","320031501","1","50.7","ppb","47","Rancho & Teddy","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"11/15/2023","AQS","320031501","1","54.4","ppb","51","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"11/16/2023","AQS","320031501","1","36.2","ppb","34","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"11/17/2023","AQS","320031501","1","36.1","ppb","34","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"11/18/2023","AQS","320031501","1","28.1","ppb","26","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"11/19/2023","AQS","320031501","1","15.1","ppb","14","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"11/20/2023","AQS","320031501","1","12.8","ppb","11","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"11/21/2023","AQS","320031501","1","34.5","ppb","32","Rancho & Teddy","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"11/22/2023","AQS","320031501","1","38.5","ppb","36","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"11/23/2023","AQS","320031501","1","34.3","ppb","32","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"11/24/2023","AQS","320031501","1","32.1","ppb","30","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"11/25/2023","AQS","320031501","1","26","ppb","25","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"11/26/2023","AQS","320031501","1","30.3","ppb","28","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"11/27/2023","AQS","320031501","1","36.8","ppb","34","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"11/28/2023","AQS","320031501","1","37.9","ppb","35","Rancho & Teddy","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"11/29/2023","AQS","320031501","1","38.3","ppb","36","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"11/30/2023","AQS","320031501","1","40.8","ppb","38","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"12/01/2023","AQS","320031501","1","39.2","ppb","37","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"12/02/2023","AQS","320031501","1","38.2","ppb","36","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"12/03/2023","AQS","320031501","1","37.4","ppb","35","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"12/04/2023","AQS","320031501","1","41","ppb","39","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"12/05/2023","AQS","320031501","1","37.3","ppb","35","Rancho & Teddy","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"12/06/2023","AQS","320031501","1","46.8","ppb","43","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"12/07/2023","AQS","320031501","1","45","ppb","42","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"12/08/2023","AQS","320031501","1","35.2","ppb","33","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"12/09/2023","AQS","320031501","1","36.8","ppb","34","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"12/10/2023","AQS","320031501","1","43.5","ppb","41","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"12/11/2023","AQS","320031501","1","42.2","ppb","40","Rancho & Teddy","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"12/15/2023","AQS","320031501","1","51","ppb","48","Rancho & Teddy","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"12/16/2023","AQS","320031501","1","39.3","ppb","37","Rancho & Teddy","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"12/17/2023","AQS","320031501","1","34.7","ppb","32","Rancho & Teddy","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"12/18/2023","AQS","320031501","1","38.1","ppb","36","Rancho & Teddy","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"12/19/2023","AQS","320031501","1","37","ppb","35","Rancho & Teddy","22","92.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"12/20/2023","AQS","320031501","1","43.3","ppb","41","Rancho & Teddy","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"12/21/2023","AQS","320031501","1","33.6","ppb","31","Rancho & Teddy","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"12/22/2023","AQS","320031501","1","30.4","ppb","28","Rancho & Teddy","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"12/23/2023","AQS","320031501","1","27.9","ppb","25","Rancho & Teddy","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"12/24/2023","AQS","320031501","1","34.1","ppb","32","Rancho & Teddy","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"12/25/2023","AQS","320031501","1","33.9","ppb","31","Rancho & Teddy","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"12/26/2023","AQS","320031501","1","39.4","ppb","37","Rancho & Teddy","22","92.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"12/27/2023","AQS","320031501","1","39.3","ppb","37","Rancho & Teddy","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"12/28/2023","AQS","320031501","1","39.6","ppb","37","Rancho & Teddy","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"12/29/2023","AQS","320031501","1","38.1","ppb","36","Rancho & Teddy","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"12/30/2023","AQS","320031501","1","32.6","ppb","30","Rancho & Teddy","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"12/31/2023","AQS","320031501","1","36.5","ppb","34","Rancho & Teddy","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.1397070008989","-115.175654"
"01/01/2023","AQS","320031502","1","12.5","ppb","11","Casino Center","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.174365","-115.13977"
"01/02/2023","AQS","320031502","1","24.5","ppb","23","Casino Center","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.174365","-115.13977"
"01/03/2023","AQS","320031502","1","34.1","ppb","32","Casino Center","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.174365","-115.13977"
"01/04/2023","AQS","320031502","1","32.8","ppb","30","Casino Center","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.174365","-115.13977"
"01/05/2023","AQS","320031502","1","36.5","ppb","34","Casino Center","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.174365","-115.13977"
"01/06/2023","AQS","320031502","1","37.5","ppb","35","Casino Center","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.174365","-115.13977"
"01/07/2023","AQS","320031502","1","33.5","ppb","31","Casino Center","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.174365","-115.13977"
"01/08/2023","AQS","320031502","1","34.9","ppb","32","Casino Center","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.174365","-115.13977"
"01/09/2023","AQS","320031502","1","37.7","ppb","35","Casino Center","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.174365","-115.13977"
"01/10/2023","AQS","320031502","1","37.4","ppb","35","Casino Center","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.174365","-115.13977"
"01/11/2023","AQS","320031502","1","38.6","ppb","36","Casino Center","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.174365","-115.13977"
"01/12/2023","AQS","320031502","1","38.9","ppb","36","Casino Center","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.174365","-115.13977"
"01/13/2023","AQS","320031502","1","43.3","ppb","41","Casino Center","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.174365","-115.13977"
"01/14/2023","AQS","320031502","1","32.5","ppb","30","Casino Center","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.174365","-115.13977"
